"","state_name","county_name","year","feature","unit","value","citation","comment"
"228","Illinois","Mason",2018,"Transmission","Max tip-height Multiplier","1.1000000000000001","Mason County Wind Energy Conversion Systems Ord. § 6",NA
"229","Illinois","McLean",2021,"Structure","Max tip-height Multiplier","3","McLean County Code § 350-43(h)","Greater of 3 x max tip height or 1500 foot setback from residences"
"230","Illinois","McLean",2021,"Height","Meter","168","McLean County Code § 350-43(h)","550 foot max height"
"231","Illinois","Montgomery",2021,"Structure","Meter","533.4","Montgomery County Wind Energy Conversion Systems Ord. § 7","1750 foot Setback"
"232","Illinois","Montgomery",2021,"Height","Meter","152","Montgomery County Wind Energy Conversion Systems Ord. § 7",NA
"233","Illinois","Morgan",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Morgan County Ord. 2019-10A(IV)(H)",NA
"234","Illinois","Peoria",2018,"Transmission","Max tip-height Multiplier","1.1000000000000001","Peoria County Code Ords. § 7.2",NA
"235","Illinois","Peoria",2018,"Structure","Max tip-height Multiplier","1.1000000000000001","Peoria County Code Ords. § 7.2",NA
"236","Illinois","Piatt",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Piatt County Zoning Ord. Appdx. A § 7",NA
"237","Illinois","Pike",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Pike County Ord. § 3.4.1(g)(C)",NA
"238","Illinois","Pike",2021,"Transmission","Max tip-height Multiplier","1","Pike County Ord. § 3.4.1(g)(C)",NA
"239","Illinois","Randolph",2021,"Road","Max tip-height Multiplier","1.25","Randolph County Ord. § 40-5-54(E)",NA
"240","Illinois","Randolph",2021,"Structure","Meter","762","Randolph County Ord. § 40-5-54(E)","2500 foot setback"
"241","Illinois","Sangamon",2021,"Property Line","Meter","365.76","Sangamon County Code § 17.49.040(D)","1200 Foot setback"
"242","Illinois","Stark",2021,"Structure","Meter","305","Stark County Zoning Ord. § 36.01","1000 foot setback for residences"
"243","Illinois","Vermilion",2018,"Structure","Meter","305","Vermillion County Wind Farm Ord. 09-0102 § 7",NA
"244","Illinois","Vermilion",2018,"Transmission","Max tip-height Multiplier","1.1000000000000001","Vermillion County Wind Farm Ord. 09-0102 § 7",NA
"245","Illinois","Vermilion",2018,"Road","Max tip-height Multiplier","1.1000000000000001","Vermillion County Wind Farm Ord. 09-0102 § 7",NA
"246","Illinois","Warren",2021,"Height","Meter","152","Warren County Code § 150.100(h)","500 Foot max height"
"247","Illinois","Warren",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Warren County Code § 150.100(c)",NA
"248","Illinois","Whiteside",2021,"Structure","Meter","427","Whiteside County Code § 39-267(d)(8)","Greater of 1400 foot setback or 3.5 x max tip height"
"249","Illinois","Whiteside",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Whiteside County Code § 39-267(d)(8)",NA
"250","Illinois","Will",2021,"Property Line","Max tip-height Multiplier","1.25","Will County Code § 155-9.260(C)",NA
"251","Illinois","Champaign",2021,"Structure","Meter","366","Champaign County Ord. § 6.1.4(C)(2)","1200 foot setback from offsite structures"
"252","Illinois","Coles",2021,"Railroad","Max tip-height Multiplier","1.1000000000000001","Coles County Wind Energy Conversion System Ord. § 6",NA
"253","Illinois","Coles",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Coles County Wind Energy Conversion System Ord. § 6",NA
"254","Illinois","DeWitt",2021,"Sound","dBA","50","Dewitt County Code § 153.27(C)",NA
"255","Illinois","DeWitt",2021,"Property Line","Max tip-height Multiplier","1.3","DeWitt County Code § 153.27(B)","Greater of 1.3 x multiplier or 1000 feet from property line"
"256","Illinois","Ford",2021,"Property Line","Max tip-height Multiplier","2.64","Ford County Ord. 18-10","Greater of 2.64 x or 1320 foot setback"
"257","Illinois","Grundy",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Grundy County Code § 8-2-5-34",NA
"258","Illinois","Grundy",2021,"Structure","Meter","228.6","Grundy County Code § 8-2-5-34","750 foot setback"
"259","Illinois","Grundy",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Grundy County Code § 8-2-5-34",NA
"260","Illinois","Grundy",2021,"Highway","Max tip-height Multiplier","1.1000000000000001","Grundy County Code § 8-2-5-34",NA
"261","Illinois","Henry",2021,"Height","Meter","183","Henry County Ord. § 206(5)","600 foot height"
"262","Illinois","Iroquois",2021,"Road","Meter","305","Iroquois County Ord. (IV)(H)",NA
"263","Illinois","Iroquois",2021,"Transmission","Meter","305","Iroquois County Ord. (IV)(H)",NA
"264","Illinois","Jo Daviess",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Jo Daviess County Code § 8-5B-40(E)",NA
"265","Illinois","Jo Daviess",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Jo Daviess County Code § 8-5B-40(E)",NA
"266","Illinois","Kendall",2021,"Sound","dBA","65","Kendall County Code § 7(D)(57)(b)",NA
"267","Illinois","Kendall",2021,"Road","Max Tip-height Multiplier","1.1000000000000001","Kendall County Code § 7(D)(57)(b)",NA
"268","Illinois","LaSalle",2021,"Property Line","Max Tip-height Multiplier","1.25","LaSalle County Ord. § 7.1(RR)",NA
"269","Illinois","LaSalle",2021,"Structure","Meter","365.76","LaSalle County Ord. § 7.1(RR)","1200 foot setback to residences"
"270","Illinois","LaSalle",2021,"Road","Max Tip-height Multiplier","1.5","LaSalle County Ord. § 7.1(RR)",NA
"271","Illinois","LaSalle",2021,"Structure","Max Tip-height Multiplier","1.5","LaSalle County Ord. § 7.1(RR)","1.5 x tower height for ""other structures"""
"272","Illinois","Livingston",2021,"Structure","Max tip-height Multiplier","6","Livingston County Code § 56-618(h)","Greater of 3250 Foot setback or 6x max tip height"
"273","Illinois","Livingston",2021,"Height","Meter","152","Livingston County Code § 56-618(k)","Max height 500 feet"
"274","Illinois","Livingston",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Livingston County Code § 56-618(h)",NA
"275","Illinois","Logan",2021,"Structure","Meter","305","Logan County Ord. Appx. E(v)(l)","1000 foot setback"
"276","Illinois","Logan",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Logan County Ord. Appx. E(v)(I)",NA
"277","Illinois","Macon",2021,"Height","Meter","152","Macon County Code § 153.034","500 foot max height"
"278","Illinois","Macon",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Macon County Code § 153.031(A)",NA
"279","Illinois","Marshall",2021,"Property Line","Max tip-height Multiplier","1","Marshall County Ord. § 4.22.5",NA
"280","Illinois","Marshall",2021,"Road","Max tip-height Multiplier","1","Marshall County Ord. § 4.22.5",NA
"281","Illinois","Marshall",2021,"Transmission","Max tip-height Multiplier","1","Marshall County Ord. § 4.22.5",NA
"282","Illinois","Mason",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Mason County Wind Energy Conversion Systems Ord. § 6",NA
"283","Illinois","McHenry",2021,"Property Line","Max tip-height Multiplier","2.2000000000000002","McHenry County Ord. § 14.3.TT(a)",NA
"284","Illinois","McHenry",2021,"Road","Max tip-height Multiplier","2.2000000000000002","McHenry County Ord. § 14.3.TT(a)",NA
"285","Illinois","McLean",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","McLean County Code § 350-43(h)",NA
"286","Illinois","McLean",2021,"Road","Max tip-height Multiplier","1.1000000000000001","McLean County Code § 350-43(h)",NA
"287","Illinois","McLean",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","McLean County Code § 350-43(h)",NA
"288","Illinois","Mercer",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Mercer County Code § 19.6.02",NA
"289","Illinois","Mercer",2021,"Structure","Max tip-height Multiplier","1.1000000000000001","Mercer County Code § 19.6.01",NA
"290","Illinois","Mercer",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Mercer County Code § 19.6.02",NA
"291","Illinois","Mercer",2021,"Height","Meter","152","Mercer County Code § 19.6.05","Max height 500 feet"
"292","Illinois","Montgomery",2021,"Road","Max tip-height Multiplier","1.25","Montgomery County Wind Energy Conversion Systems Ord. § 7",NA
"293","Illinois","Montgomery",2021,"Transmission","Max tip-height Multiplier","1.25","Montgomery County Wind Energy Conversion Systems Ord. § 7",NA
"294","Illinois","Montgomery",2021,"Railroad","Max tip-height Multiplier","1.25","Montgomery County Wind Energy Conversion Systems Ord. § 7",NA
"295","Illinois","Montgomery",2021,"Property Line","Meter","305","Montgomery County Wind Energy Conversion Systems Ord. § 7",NA
"296","Illinois","Morgan",2021,"Structure","Max tip-height Multiplier","1.1000000000000001","Morgan County Ord. 2019-10A(IV)(H)",NA
"297","Illinois","Morgan",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Morgan County Ord. 2019-10A(IV)(H)",NA
"298","Illinois","Morgan",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Morgan County Ord. 2019-10A(IV)(H)",NA
"299","Illinois","Moultrie",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Moultrie County Ord. § 18.1.7",NA
"300","Illinois","Moultrie",2021,"Railroad","Max tip-height Multiplier","1.1000000000000001","Moultrie County Ord. § 18.1.7",NA
"301","Illinois","Moultrie",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Moultrie County Ord. § 18.1.7",NA
"302","Illinois","Moultrie",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Moultrie County Ord. § 18.1.7",NA
"303","Illinois","Piatt",2021,"Structure","Max tip-height Multiplier","1.3","Piatt County Zoning Ord. Appdx. A § 7","Greater of 1.3 max tip height or 1600 feet"
"304","Illinois","Piatt",2021,"Property Line","Max tip-height Multiplier","1.3","Piatt County Zoning Ord. Appdx. A § 7","Greater of 1.3 max tip height or 1000 feet"
"305","Illinois","Piatt",2021,"Height","Meter","190.5","Piatt County Zoning Ord. Appdx. A § 7","625 Foot Max Height"
"306","Illinois","Piatt",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Piatt County Zoning Ord. Appdx. A § 7",NA
"307","Illinois","Pike",2021,"Structure","Max tip-height Multiplier","3","Pike County Ord. § 3.4.1(g)(C)",NA
"308","Illinois","Pike",2021,"Height","Meter","152","Pike County Ord. § 3.4.1(g)(C)","500 foot max height"
"309","Illinois","Pike",2021,"Sound","dBA","50","Pike County Ord. § 3.4.1(g)(C)",NA
"310","Illinois","Pike",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Pike County Ord. § 3.4.1(g)(C)",NA
"311","Illinois","Randolph",2021,"Road","Max tip-height Multiplier","1.25","Randolph County Ord. § 40-5-54(E)",NA
"312","Illinois","Randolph",2021,"Property Line","Meter","305","Randolph County Ord. § 40-5-54(E)","1000 foot setback"
"313","Illinois","Randolph",2021,"Height","Meter","198","Randolph County Ord. § 40-5-54(E)","650 Foot Max Height"
"314","Illinois","Rock Island",2021,"Structure","Meter","305","Rock Island County Ord. § 3-2-40.4(A)",NA
"315","Illinois","Rock Island",2021,"Height","Meter","152","Rock Island County Ord. § 3-2-40.4(E)",NA
"316","Illinois","Rock Island",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Rock Island County Ord. § 3-2-40.4(B)",NA
"317","Illinois","Sangamon",2021,"Structure","Meter","305","Sangamon County Code § 17.49.040(D)",NA
"318","Illinois","Sangamon",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Sangamon County Code § 17.49.040(D)",NA
"319","Illinois","Sangamon",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Sangamon County Code § 17.49.040(D)",NA
"320","Illinois","Shelby",2021,"Structure","Meter","305","Shelby County Zoning Ord. § 16","1000 foot setback"
"321","Illinois","Shelby",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Shelby County Zoning Ord. § 16",NA
"322","Illinois","Shelby",2021,"Railroad","Max tip-height Multiplier","1.1000000000000001","Shelby County Zoning Ord. § 16",NA
"323","Illinois","Shelby",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Shelby County Zoning Ord. § 16",NA
"324","Illinois","Shelby",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Shelby County Zoning Ord. § 16",NA
"325","Illinois","Stark",2021,"Property Line","Max Tip-height Multiplier","1","Stark County Zoning Ord. § 36.01",NA
"326","Illinois","Stark",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Stark County Zoning Ord. § 36.01",NA
"327","Illinois","Tazewell",2021,"Structure","Max tip-height Multiplier","1.1000000000000001","Tazewell County Code § 153.03(J)",NA
"328","Illinois","Tazewell",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Tazewell County Code § 153.03(J)",NA
"329","Illinois","Tazewell",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Tazewell County Code § 153.03(J)",NA
"330","Illinois","Tazewell",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Tazewell County Code § 153.03(J)",NA
"331","Illinois","Vermilion",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Vermillion County Wind Farm Ord. 09-0102 § 7",NA
"332","Illinois","Warren",2021,"Structure","Max tip-height Multiplier","1.1000000000000001","Warren County Code § 150.100(c)",NA
"333","Illinois","Whiteside",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Whiteside County Code § 39-267(d)(8)",NA
"334","Illinois","Whiteside",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Whiteside County Code § 39-267(d)(8)",NA
"335","Illinois","Will",2021,"Transmission","Max tip-height Multiplier","1.25","Will County Code § 155-9.260(C)",NA
"336","Illinois","Will",2021,"Height","Meter","152","Will County Code § 155-9.260(B)",NA
"337","Illinois","Winnebago",2021,"Structure","Max tip-height Multiplier","1.1000000000000001","Winnebago County Dev. Ord. § 17.6.1",NA
"338","Illinois","Winnebago",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Winnebago County Dev. Ord. § 17.6.2",NA
"339","Illinois","Winnebago",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Winnebago County Dev. Ord. § 17.6.2",NA
"340","Illinois","Woodford",2021,"Property Line","Max tip-height Multiplier","1.1000000000000001","Woodford County Code Ord. § 154.28.5(12)",NA
"341","Illinois","Woodford",2021,"Structure","Max tip-height Multiplier","1.1000000000000001","Woodford County Code Ord. § 154.28.5(12)",NA
"342","Illinois","Woodford",2021,"Road","Max tip-height Multiplier","1.1000000000000001","Woodford County Code Ord. § 154.28.5(12)",NA
"343","Illinois","Woodford",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Woodford County Code Ord. § 154.28.5(12)",NA
"344","Indiana","Benton",2018,"Structure","Meter","305","Ordinance for Regulating Energy Generation Using Wind Power in Benton County",NA
"345","Indiana","Benton",2018,"Road","Max tip-height Multiplier","1.1000000000000001","Ordinance for Regulating Energy Generation Using Wind Power in Benton County",NA
"346","Indiana","Benton",2018,"Railroad","Max tip-height Multiplier","1.1000000000000001","Ordinance for Regulating Energy Generation Using Wind Power in Benton County",NA
"347","Indiana","Benton",2018,"Transmission","Max tip-height Multiplier","1.1000000000000001","Ordinance for Regulating Energy Generation Using Wind Power in Benton County",NA
"348","Indiana","Blackford",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Blackford County Zoning Ordinance § 1005",NA
